id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total WOS DB cate prop>	score<total WOS DB cate avg.year>	weight<total polar cate prop>	score<total polar avg.year>	weight<USA cate prop>	score<USA cate avg.year>	weight<UK cate prop>	score<UK cate avg.year>	weight<Germany cate prop>	score<Germany cate avg.year>	weight<Canada cate prop>	score<Canada cate avg.year>	weight<Norway cate prop>	score<Norway cate avg.year>	weight<Russia cate prop>	score<Russia cate avg.year>	weight<France cate prop>	score<France cate avg.year>	weight<Peoples R China cate prop>	score<Peoples R China cate avg.year>	weight<Australia cate prop>	score<Australia cate avg.year>	weight<Japan cate prop>	score<Japan cate avg.year>	weight<Denmark cate prop>	score<Denmark cate avg.year>	weight<Sweden cate prop>	score<Sweden cate avg.year>	weight<Italy cate prop>	score<Italy cate avg.year>	weight<Netherlands cate prop>	score<Netherlands cate avg.year>	weight<Spain cate prop>	score<Spain cate avg.year>	weight<Finland cate prop>	score<Finland cate avg.year>	weight<Switzerland cate prop>	score<Switzerland cate avg.year>	weight<New Zealand cate prop>	score<New Zealand cate avg.year>	weight<South Korea cate prop>	score<South Korea cate avg.year>	weight<Poland cate prop>	score<Poland cate avg.year>	weight<AWI cate prop>	score<AWI cate avg.year>	weight<BAS cate prop>	score<BAS cate avg.year>	weight<NOAA cate prop>	score<NOAA cate avg.year>	weight<NIPR cate prop>	score<NIPR cate avg.year>	weight<AAD cate prop>	score<AAD cate avg.year>	weight<NPI cate prop>	score<NPI cate avg.year>	weight<KOPRI cate prop>	score<KOPRI cate avg.year>	weight<AARI cate prop>	score<AARI cate avg.year>	weight<PRIC cate prop>	score<PRIC cate avg.year>
International Relations	0.8687	-0.4083	1	253	24.171	0.135910698746299	2007.38031715783	0.154551714430281	2010.54273504274	0.123167770226594	2010.77165354331	0.111383802152162	2012.12962962963	0.058432598349807	2013.22222222222	0.253171758548103	2011.29411764706	0.306761445375306	2009.63736263736	0.061560619787674	2010.82352941177	0.0416944629753169	2015.125	0.0409128102554778	2015.66666666667	0.223765432098766	2009.48837209302	0.0340444847934635	2016	0.0978832741955219	2015.93333333333	0.058578495183546	2012.88888888889	0.0650618087182824	2017.25	0.110899873257288	2013	0.0617410989915621	2014	0.126315789473684	2015.4	0.011059500110595	2014	0.116495806150979	2014.44444444444	0.169282856263466	2015.25	0.0163880694854146	2009	0.0431158378844496	2015.11111111111	0.0451739195904232	2013.83333333333	0.09343385527418	2013.8	0.0647109577221743	2017.66666666667	0.06765899864682	2010.33333333333	0.0248385494287134	2014	0	1990	0	1990	0	1990
Language & Linguistics	1.0586	-0.3174	1	253	16.6317	0.138892148460003	2007.79484832483	0.0288655048182093	2008.59375	0.0218382571323749	2008.41666666667	0.0201371845698824	2011.63636363636	0.0197122018529469	2008.2	0.0494253854468909	2007.90476190476	0.00846238470000845	2015.66666666667	0.00348456338420796	1997	0	1990	0	1990	0.00925925925925926	2008.5	0.00567408079891058	2015	0.0244708185488805	2003.5	0.0238653128525558	2015.5	0	1990	0.0285171102661597	2004.66666666667	0.0102901831652603	2010	0.0175438596491228	2004.5	0.011059500110595	2014	0	1990	0	1990	0.0491642084562439	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Law	0.8592	-0.249	1	253	12.3256	0.274268913977024	2005.88339593363	0.0837908064080476	2010.28761061947	0.0532853474029946	2007.42307692308	0.0729972940658236	2014.04166666667	0.0105601081355073	2015.5	0.053336746885134	2009.08695652174	0.141216044681391	2010.37837837838	0.0331033521499757	2013.625	0.00833889259506338	2016	0.0545504136739704	2015.57142857143	0.139660493827161	2009.26923076923	0	1990	0.0122354092744402	2017	0.0455610518094246	2017.25	0.0487963565387118	2016	0.185361216730038	2013.46153846154	0.0205803663305207	2018	0.112280701754386	2013.54545454545	0.02211900022119	2016	0.075722273998136	2013.25	0.0692520775623269	2015.66666666667	0.0163880694854146	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Limnology	-0.5329	0.0072	6	253	41.2938	0.056775511906765	2006.83991049634	0.405672774822165	2008.2924120913	0.473848583092283	2007.48571428571	0.340129633125669	2007.98048780488	0.576581904198697	2009.00675675676	0.593460203675257	2009.03614457831	0.264978420919015	2009.63265306122	0.202104676284062	2009.79032258065	0.264759839893262	2009.4	0.47580083037852	2013.71681415929	0.415123456790124	2006.3203125	0.22507187169012	2009.85	0.409886210693748	2010.30136986301	0.388353727327953	2010.125	0.257536326176534	2008.69696969697	0.473700887198986	2009.27272727273	0.5059340056253	2009.07547169811	0.528070175438597	2009.78333333333	0.344687753446878	2008.8	0.448508853681267	2008	0.366779521904176	2012.58333333333	0.409701737135366	2014.81818181818	0.926192073073362	2009.42307692308	0.419113587311148	2006.13559322034	0.26741413750886	2008.18181818182	0.111446649410411	2014.2	0.30446549391069	2004.1	0.140751780096042	2009	0.53921568627451	2013.3	0.0655522779416585	2007.5	0.147275405007364	2008
Linguistics	0.9224	-0.2092	1	253	19.4597	0.120304801101578	2009.47807579166	0.0251562636718826	2009.42222222222	0.0206735500853149	2008.56	0.0201371845698824	2011.63636363636	0.00704007209033819	2014	0.0600927348239177	2008.20689655172	0.0148091732250148	2016.25	0.00348456338420796	1997	0	1990	0	1990	0.00925925925925926	2008.5	0.00567408079891058	2015	0.0244708185488805	2003.5	0.0108478694784344	2012.5	0	1990	0.0348542458808618	2002.5	0	1990	0.0210526315789474	2017	0.011059500110595	2014	0	1990	0	1990	0.0491642084562439	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literary Reviews	1.1189	-0.3934	1	253	28.8735	0.16911394577864	2004.4684305472	0.0159782695534075	2004.51724137931	0.00436765142647497	1997	0	1990	0	1990	0.023468168629459	2005.83333333333	0	1990	0	1990	0	1990	0	1990	0.00925925925925926	2001	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literary Theory & Criticism	1.2375	-0.4396	1	253	27.7784	0.0435511382535861	2006.17697779694	0.00199728369417593	2012.8	0	1990	0	1990	0	1990	0	1990	0	1990	0.00696912676841593	2016.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature	1.2716	-0.4438	1	253	23.444	0.239403337279291	2005.22442669697	0.0236820780880861	2007.18181818182	0.0331941508412098	2005.6	0.0302057768548236	2009.25	0	1990	0.0192012288786482	2007.6	0	1990	0	1990	0	1990	0.0090917356123284	2011	0.0277777777777778	2009.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0.0102901831652603	2010	0	1990	0	1990	0.0232991612301957	2012	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, African, Australian, Canadian	1.2634	-0.4499	1	253	19.2074	0.0170350862711631	2003.62734115176	0.00713315605062834	2001.07692307692	0.00174706057058999	2014	0	1990	0	1990	0.0320020481310804	2000.625	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, American	1.2731	-0.4568	1	253	17.0662	0.0265480456619571	2005.57276160853	0.00114130496810053	2004	0.00349412114117998	2004	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, British Isles	1.3021	-0.4586	1	253	16.6399	0.0263145434040598	2005.42587856399	0.0025679361782262	2006	0.00174706057058999	2004	0.00188786105342647	2011	0	1990	0	1990	0	1990	0	1990	0.0166777851901268	2009.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, German, Dutch, Scandinavian	1.2373	-0.4317	1	253	15.2557	0.0383560355323039	2004.66045621989	0.00570652484050267	2006.8	0	1990	0.00377572210685294	2010	0.0126721297626087	2004.33333333333	0	1990	0.0126935770500127	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, Romance	1.247	-0.4359	1	253	16.2403	0.122840248602035	2005.49266684023	0.0017119574521508	2007.66666666667	0	1990	0	1990	0	1990	0.00426693975081072	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0162654521795706	2019	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Literature, Slavic	1.1981	-0.4255	1	253	16.6502	0.0302247386730451	2007.10734463277	0.00627717732455294	2015.66666666667	0.00174706057058999	2016	0	1990	0.00422404325420291	2019	0	1990	0	1990	0.0278765070736637	2017.6	0	1990	0	1990	0	1990	0	1990	0.0122354092744402	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0327761389708292	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Logic	-0.186	-0.6147	5	253	17.6735	0.0232249344124388	2008.40164778579	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Management	0.5226	-0.4442	1	253	30.3733	0.31323773167768	2008.7912637693	0.014171203353915	2010.52	0.0171794289441349	2010.05	0.00566358316027942	2007.75	0.00140801441806764	2013	0.0128008192524322	2013	0.0444275196750444	2011.08333333333	0.00696912676841593	2017	0	1990	0.0030305785374428	2019	0.00925925925925926	2011.5	0	1990	0.016313879032587	2015.5	0.0108478694784344	2012	0	1990	0	1990	0	1990	0.0350877192982456	2014.5	0	1990	0.0155327741534638	2003.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Marine & Freshwater Biology	-0.4691	0.166	4	253	34.0998	0.418736373917502	2007.10895340247	4.49146303883837	2006.93344368577	3.20061496532081	2007.55671518814	4.18003901579513	2006.94905094905	7.15834530145581	2006.30764052508	4.05003698014454	2007.36661384047	6.26163577896257	2008.07634730539	4.1286268497224	2008.39611872146	3.61977429397375	2008.4875739645	1.61908658362882	2013.13607594937	4.64660493827159	2008.38555442523	3.39782871841428	2008.3152173913	4.15086259635385	2008.3500761035	2.78681766900981	2007.53865336658	3.79391672088485	2009.40238095238	3.49334600760456	2007.39944903581	7.19626809357207	2009.15823817292	2.88771929824561	2007.80784313725	1.15203126152031	2011.84210526316	4.90641503572539	2008.6204379562	3.59084846619472	2012.18777292576	4.43570414071889	2010.26720647773	12.6736610137012	2006.31546840959	6.79365557395973	2005.36940298507	7.80333784393322	2009.38792102207	3.19600230083405	2008.71544715447	7.08915952488347	2007.74193548387	5.4355025666501	2009.74778761062	3.61408199643494	2013.63043478261	0.737463126843658	2010.64285714286	2.25822287677958	2013.36
Materials Science, Biomaterials	-0.6324	0.2531	3	253	56.8266	0.176363145931546	2011.162760885	0.00667663406338813	2013	0.00116470704705999	2019	0.0138443143917941	2015.6	0.0035200360451691	2013	0	1990	0	1990	0	1990	0.00416944629753169	2014	0.0124253720035155	2017.75	0	1990	0.00567408079891058	2009	0	1990	0	1990	0	1990	0.00950570342205323	2016	0.0205803663305207	2000.33333333333	0	1990	0	1990	0	1990	0.0369344413665743	2016	0.0437015186277723	2009.5	0.00798441442304622	2013	0.0150579731968077	2017	0	1990	0	1990	0	1990	0	1990	0.053475935828877	2017	0	1990	0	1990
Materials Science, Ceramics	-1.1292	-0.2726	3	253	31.9089	0.34756055108306	2007.12348348348	0.00889266787645	2008.44444444444	0.00262059085588498	2005	0	1990	0.00844808650840583	2014.5	0	1990	0	1990	0.0348456338420796	2005.8	0.00416944629753169	2004	0.0159105373215747	2009.33333333333	0	1990	0.0453926463912846	2012.75	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0102595670462706	2005	0	1990	0	1990	0	1990	0	1990	0.0431406384814495	2005	0	1990	0	1990	0	1990	0	1990	0	1990
Materials Science, Characterization & Testing	-0.9994	-0.3574	3	253	43.6634	0.112582300902437	2007.44589799013	0.0163111501691035	2007.78378378378	0.0157235451353099	2001.90909090909	0.00125857403561765	2018	0	1990	0.00426693975081072	1997	0.00634678852500634	2006	0.0267149859455944	2007.83333333333	0.00833889259506338	2018	0.0643997939206595	2011.88888888889	0.00925925925925926	2014	0	1990	0.00407846975814675	1992	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.04510599909788	2014	0	1990	0	1990	0	1990	0	1990
Materials Science, Coatings & Films	-1.1414	-0.2806	3	253	42.2211	0.206276926680546	2006.89160547543	0.00242527305721364	2008.54545454545	0.00174706057058999	2011.33333333333	0.000943930526713236	2008	0.00633606488130437	2007.5	0	1990	0	1990	0	1990	0.00416944629753169	2002	0.0022729339030821	2014	0	1990	0.00283704039945529	2003	0	1990	0	1990	0	1990	0	1990	0.0102901831652603	2007	0.0210526315789474	2017	0	1990	0	1990	0	1990	0	1990	0.00479064865382774	2004.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Materials Science, Composites	-1.0581	-0.326	3	253	30.4711	0.142767924722146	2009.00628159568	0.00499320923543984	2012.11764705882	0.00582353523529996	2018.16666666667	0	1990	0	1990	0.00213346987540536	1999	0	1990	0.0139382535368319	2012.33333333333	0	1990	0.0159105373215747	2011	0.00462962962962963	2016	0	1990	0	1990	0.0108478694784344	2008.5	0	1990	0.00950570342205323	2001	0	1990	0	1990	0	1990	0	1990	0.0102595670462706	2005	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Materials Science, Multidisciplinary	-1.0747	-0.2526	3	253	52.4525	2.32247037484331	2009.03199824297	0.111743267251777	2010.61572052402	0.0858680270444979	2010.45238095238	0.0399597256308603	2010.18518518519	0.0708935259497056	2010	0.0508476986971611	2007.63333333333	0.0605060506050604	2014	0.127999628313239	2009.72972972973	0.0781076273070937	2007.68181818182	0.511713186047217	2012.89344262295	0.0401234567901235	2010.44444444444	0.139960659706461	2007.45454545455	0.00815693951629349	2001.5	0.0542393473921722	2010.63636363636	0.157232704402516	2009.86363636364	0.082382762991128	2015	0.0686012211017356	2008.5	0.13859649122807	2009.84615384615	0.0313352503133525	2013.66666666667	0.0077663870767319	2010	0.192366882117575	2014.72222222222	0.0382388287993008	2010.66666666667	0.0641946919612916	2010.125	0.00878381769813783	2007.5	0	1990	0.0287604256542997	2003	0.02255299954894	2001	0.0496770988574267	2007	0.160427807486631	2017.55555555556	0.0983284169124877	2000.66666666667	0.822287677957781	2012.08333333333
Materials Science, Paper & Wood	-0.845	-0.0324	3	253	17.2437	0.125980789467357	2005.60365621175	0.00970109222885454	2004.75	0	1990	0	1990	0.0126721297626087	1995.66666666667	0.00213346987540536	2002	0	1990	0.00348456338420796	2007	0	1990	0.0090917356123284	2015	0	1990	0.00567408079891058	2007	0	1990	0	1990	0.0325309043591412	2000	0	1990	0	1990	0	1990	0	1990	0	1990	0.015389350569406	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0267379679144385	2014	0	1990	0	1990
Materials Science, Textiles	-0.9003	-0.0943	3	253	22.7264	0.0877622751543287	2009.28756535064	0.00332880615695989	2012.22222222222	0	1990	0	1990	0.00422404325420291	2014	0.00426693975081072	2018	0	1990	0	1990	0	1990	0.030305785374428	2016.8	0	1990	0.0170222423967317	2010.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0.0105263157894737	1994	0	1990	0	1990	0	1990	0.0327761389708292	2014	0	1990	0	1990	0	1990	0.0431406384814495	2009	0	1990	0	1990	0	1990	0	1990	0	1990
Mathematical & Computational Biology	-0.2373	0.1487	4	253	77.5254	0.144405588292647	2009.90300773979	0.0362839871108628	2009.06382978723	0.0508976979565216	2008.26666666667	0.0378830784720912	2010.19047619048	0.0644870603474978	2010.20689655172	0.0184900722535131	2007.33333333333	0.0245409156300245	2008.125	0.0104536901526239	2015.5	0.0257115855014454	2006.33333333333	0.0318210746431494	2015	0.0391975308641976	2009.55555555556	0.0372597972461795	2006.71428571429	0.0232472776214365	2007.5	0.0162718042176517	2011.66666666667	0.0195185426154847	2011	0.0380228136882129	2010.66666666667	0.0418467448720587	2015.5	0.0350877192982456	2009.8	0.048661800486618	2010.66666666667	0.0194159676918298	2009	0.0677131425053863	2017.5	0	1990	0.109705854172655	2011.84210526316	0.0112934798976058	2004.5	0.04188414201946	2007.66666666667	0	1990	0.063148398737032	2008	0	1990	0.0267379679144385	2018	0	1990	0	1990
Mathematics	-0.398	-0.6326	5	253	11.5302	1.37416919896624	2007.5065680685	0.0445108937559208	2010.85858585859	0.0541588776882896	2009.36111111111	0.0151028884274118	2011.5	0.0211202162710146	2008.83333333333	0.0128008192524322	2007.75	0.00317339426250317	2009	0.0313610704578717	2013.2	0.0291861240827218	2007.5	0.118192562960269	2013.1052631579	0.0185185185185185	2002.33333333333	0.0510667271901952	2005.66666666667	0.0122354092744402	2008	0.0520697734964853	2013.75	0.0406636304489265	2011.5	0.0190114068441065	2014	0.0617410989915621	2003.8	0.0315789473684211	2012.5	0	1990	0	1990	0	1990	0.0983284169124877	2008.66666666667	0.0143719459614832	1999.5	0	1990	0	1990	0.0431406384814495	2002	0	1990	0	1990	0	1990	0	1990	0.147275405007364	2002
Mathematics, Applied	-0.4613	-0.6022	5	253	21.4861	0.96005560212521	2008.3705552166	0.0817745009644033	2009.65	0.072998014174485	2010.68656716418	0.0396450821219559	2011.75	0.0654726704401452	2007.47826086957	0.0224014336917563	2010.77777777778	0.00634678852500634	2013	0.0943155155992289	2006.81818181818	0.0451690015565933	2011.22222222222	0.236385125920538	2013.68571428571	0.0532407407407408	2006.8	0.019859282796187	2005.25	0.0101961743953669	2001	0.019526165061182	2008.5	0.0642485361093038	2009.57142857143	0.0443599493029151	2011.4	0.271660835562873	2005.63157894737	0.0147368421052632	2010.5	0.02211900022119	2005	0.116495806150979	2008.33333333333	0.0615574022776239	2012.5	0.0327761389708292	2000	0.0638753153843698	2007.4	0.0263514530944135	2011	0	1990	0.0431406384814495	2002	0.0601413321305067	2006.5	0	1990	0	1990	0.0491642084562439	2011	0.294550810014728	2006
Mathematics, Interdisciplinary Applications	-0.3881	-0.4334	5	253	61.9312	0.207457441852777	2008.76785673326	0.0460611663375907	2009.63392857143	0.0470832823774002	2007.84210526316	0.0585236926562206	2010.28571428571	0.0408324181239615	2010.63636363636	0.0181344939409456	2009.63636363636	0.0296183464500296	2012.92307692308	0.0269472901712083	2008.72727272727	0.017372692906382	2014	0.0924326453920054	2013.88	0.0262345679012346	2014.625	0.00851112119836587	2006.5	0.0101961743953669	2012	0.0347131823309902	2007.55555555556	0.0371394491433528	2013.71428571429	0.0221799746514575	2006.25	0.0761473554229266	2011.5	0.0375438596491228	2007.71428571429	0.02211900022119	2011.75	0.0465983224603914	2007	0.00769467528470299	2006	0.0218507593138862	2015.5	0.0311392162498803	2013	0.0351352707925513	2006.75	0.05477157033314	2009	0.0107851596203624	2016	0.0300706660652533	2015	0.0124192747143567	2008	0	1990	0.0245821042281219	2007	0.0368188512518409	2018
Mechanics	-0.879	-0.4328	3	253	36.3869	0.603980139645501	2008.36758310835	0.168380526293765	2009.61147540984	0.13434895787837	2007.31884057971	0.236297275187214	2008.4496124031	0.0652614682774351	2006.5	0.102122091369403	2009.50943396226	0.0562748582550562	2007.1	0.2127906706623	2011.07936507937	0.0972870802757395	2007.30434782609	0.475043185744159	2015.03968253968	0.120679012345679	2011.67857142857	0.104970494779846	2006.57142857143	0.00815693951629349	2019	0.0542393473921722	2014	0.133918889611798	2010.72222222222	0.0602027883396704	2006.14285714286	0.0487068669822323	2017.2	0.0505263157894737	2008.75	0.064145100641451	2012.66666666667	0.170860515688102	2007.58823529412	0.123114804555248	2009.9	0.0874030372555446	2007.5	0.0511002523074959	2005.63636363636	0.0577222305877629	2006.42857142857	0.01933114247052	2012	0	1990	0	1990	0.0248385494287134	2006	0	1990	0.21304490331039	2008.4	0.196367206676485	2013.5
Medical Ethics	0.4514	0.3696	2	253	57.3499	0.0128230151549522	2009.44698145275	0.00142663121012567	2012.6	0.00174706057058999	2012.5	0	1990	0	1990	0.00853387950162144	2012.75	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.00611770463722012	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Medical Informatics	0.1867	0.2548	2	253	68.3933	0.0642550739240866	2009.03500230162	0.0049076113628323	2006.78947368421	0.00163058986588399	2002.5	0.00421622301931912	2004.25	0.00168961730168117	1998	0.00853387950162144	2013.5	0.0243293560125243	2015	0	1990	0.00208472314876585	2001	0	1990	0	1990	0.00605235285217128	2012.5	0.0048941637097761	1997.5	0.00433914779137378	1999	0	1990	0	1990	0.048020854771215	2014	0	1990	0.004423800044238	2008	0	1990	0	1990	0	1990	0	1990	0.00501932439893591	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Medical Laboratory Technology	-0.0026	0.6776	2	253	52.2584	0.176771555571345	2006.24374687673	0.00551630734581925	2008.61538461538	0.00232941409411998	2000	0	1990	0.00422404325420291	2013	0.00853387950162144	1999.5	0.019040365575019	2011.4	0	1990	0	1990	0.0090917356123284	2012	0	1990	0	1990	0.016313879032587	2010.5	0	1990	0.0162654521795706	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Medicine, General & Internal	0.3666	0.6704	2	253	58.6248	1.50395579142218	2006.62134335107	0.158023183708253	2004.5	0.110792757851582	2003.54838709677	0.0824365993329559	2003.48275862069	0.0239362451071499	2006.75	0.17494452978324	2007.35416666667	0.344313277481594	2006.35294117647	0.097567774757823	1999.05	0.0667111407605071	2008.6	0.0393975209867564	2014.2	0.151234567901235	2004.73684210526	0.0416099258586776	2005.71428571429	0.256943594763245	2006.57142857143	0.305909919291851	2003.19230769231	0.0054218173931902	1997	0.17743979721166	2004.5	0.0823214653220828	2004.75	0.16140350877193	2006.11111111111	0.08847600088476	2004.25	0.108729419074247	2006.5	0.215450907971684	2016.28571428571	0.0437015186277723	2008	0.00958129730765547	2018	0.0150579731968077	1999	0	1990	0	1990	0.0601413321305067	2006.5	0	1990	0.213903743315508	2018	0.0983284169124877	1990	0	1990
Medicine, Legal	0.0884	0.368	2	253	25.2314	0.0850563839063148	2008.17643862414	0.0145516383432818	2009.69696969697	0.0131029542794249	2011	0.00377572210685294	2000	0.00422404325420291	2016	0.00568925300108096	2007.5	0.0158669713125158	2006.66666666667	0.00696912676841593	2010	0.0166777851901268	2013	0.022729339030821	2015	0	1990	0	1990	0.128471797381623	2010	0.0130174433741213	2010	0	1990	0.00633713561470215	2013	0.0411607326610414	1999	0	1990	0.02211900022119	2016	0	1990	0.0307787011388119	2017	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Medicine, Research & Experimental	-0.0421	0.5962	2	253	83.8402	0.820024220660821	2008.92236805297	0.0548397037172307	2007.76875	0.0409394527041587	2005.84090909091	0.0202630419734441	2008.33333333333	0.0254850609670243	2010	0.0554702167605394	2008.47619047619	0.0412541254125412	2006.63636363636	0.114990591678863	2004.72727272727	0.0194574160551479	2015.33333333333	0.0697033063611844	2015.41666666667	0.021604938271605	2010.5	0.0650627931608413	2004.27272727273	0.102777437905298	2006.0625	0.0108478694784344	2008.5	0.027109086965951	2009	0.0316856780735108	2014	0.0274404884406943	2010	0.0175438596491228	2017.5	0.004423800044238	2008	0.0116495806150979	2014	0.0307787011388119	2015	0.0327761389708292	2017	0.0287438919229664	2011.6	0.0225869597952116	1993	0	1990	0	1990	0	1990	0	1990	0.0267379679144385	2012	0	1990	0	1990
Medieval & Renaissance Studies	1.2089	-0.4516	1	253	18.6843	0.045640273924517	2006.67669172932	0.00313858866227647	2012.375	0.00262059085588498	2010	0.00755144421370589	2013.66666666667	0	1990	0.00426693975081072	2007	0	1990	0	1990	0	1990	0	1990	0.00462962962962963	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Metallurgy & Metallurgical Engineering	-1.1294	-0.333	3	253	29.5023	0.675596391601006	2007.42334992009	0.0603940545619866	2004.11486486487	0.0214014919897274	2003.65217391304	0.00283179158013971	2007	0.0253442595252175	2007.625	0.0682710360129715	1998.42857142857	0.0253871541000254	2013.875	0.224173577717379	2002.8	0.031965754947743	2012	0.0954632239294482	2014.45454545455	0.00462962962962963	2018	0.0737630503858375	2001.54545454545	0.0285492883070272	2008.66666666667	0.0260348867482427	2012.5	0.0243981782693559	2005	0	1990	0.0617410989915621	2007.8	0.0140350877192983	2017.5	0	1990	0	1990	0.102595670462706	2006.8	0.0109253796569431	2004	0	1990	0.00376449329920193	2009	0	1990	0.0143802128271498	2002	0	1990	0	1990	0	1990	0	1990	0	1990
Meteorology & Atmospheric Sciences	-0.5782	-0.1949	6	253	18.924	0.496905602276995	2008.30616200147	9.59311526799776	2008.55705840201	13.0525806996394	2008.10825283494	10.1526021018187	2009.19379639449	11.5249500154882	2009.2251104757	7.24135233543834	2008.67740603057	6.52566218160278	2010.64052287582	7.38669361395686	2008.69203539823	12.5793584611963	2009.15267175573	14.5931448313483	2014.35111788618	9.42422839506176	2009.26428571429	14.1793387804509	2009.08797127469	5.54875810595864	2009.73071104387	9.61707020741128	2010.14414414414	9.76903057905009	2010.27539503386	11.2959442332066	2010.19950738916	7.85072374288262	2012.64981273408	12.1852631578948	2009.46927374302	14.0625230406252	2010.96043956044	8.07354768561665	2008.66306695464	12.598235354468	2013.57751937985	4.02272478968644	2011.63372093023	7.81706109673918	2010.46245733788	9.43582793755962	2007.77467811159	25.6263290160449	2008.27106918239	13.4785734828875	2009.98081023454	8.45060893098782	2008.00336700337	5.5572114588508	2011.81879194631	8.78698752228164	2014.32876712329	22.8941330711242	2007.07977207977	9.05743740795287	2012.84042553191
