id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total whole period>	score<total avg.year>	weight<USA antarctic region prop>	score<USA antarctic region avg.year>	weight<UK antarctic region prop>	score<UK antarctic region avg.year>	weight<Germany antarctic region prop>	score<Germany antarctic region avg.year>	weight<Canada antarctic region prop>	score<Canada antarctic region avg.year>	weight<Norway antarctic region prop>	score<Norway antarctic region avg.year>	weight<Russia antarctic region prop>	score<Russia antarctic region avg.year>	weight<France antarctic region prop>	score<France antarctic region avg.year>	weight<Peoples R China antarctic region prop>	score<Peoples R China antarctic region avg.year>	weight<Australia antarctic region prop>	score<Australia antarctic region avg.year>	weight<Japan antarctic region prop>	score<Japan antarctic region avg.year>	weight<Denmark antarctic region prop>	score<Denmark antarctic region avg.year>	weight<Sweden antarctic region prop>	score<Sweden antarctic region avg.year>	weight<Italy antarctic region prop>	score<Italy antarctic region avg.year>	weight<Netherlands antarctic region prop>	score<Netherlands antarctic region avg.year>	weight<Spain antarctic region prop>	score<Spain antarctic region avg.year>	weight<Finland antarctic region prop>	score<Finland antarctic region avg.year>	weight<Switzerland antarctic region prop>	score<Switzerland antarctic region avg.year>	weight<New Zealand antarctic region prop>	score<New Zealand antarctic region avg.year>	weight<South Korea antarctic region prop>	score<South Korea antarctic region avg.year>	weight<Poland antarctic region prop>	score<Poland antarctic region avg.year>	weight<AWI antarctic region prop>	score<AWI antarctic region avg.year>	weight<BAS antarctic region prop>	score<BAS antarctic region avg.year>	weight<NOAA antarctic region prop>	score<NOAA antarctic region avg.year>	weight<NIPR antarctic region prop>	score<NIPR antarctic region avg.year>	weight<AAD antarctic region prop>	score<AAD antarctic region avg.year>	weight<NPI antarctic region prop>	score<NPI antarctic region avg.year>	weight<KOPRI antarctic region prop>	score<KOPRI antarctic region avg.year>	weight<AARI antarctic region prop>	score<AARI antarctic region avg.year>	weight<PRIC antarctic region prop>	score<PRIC antarctic region avg.year>
bindschadler ice stream	0.5239	-0.3661	2	16	40	0.0511456628477905	2012.6	0.119251695610047	2012.5625	0.0852930425246741	2012.28571428571	0.0187300992695261	2018	0.0737463126843658	2005	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2017	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2011	0	1992	0	1995	0	1990	0.122724483534465	2012.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
bird island	-0.648	0.2252	13	16	54	0.383592471358429	2004.16666666667	0.119251695610047	2003.6875	1.65712196905081	2004.10294117647	0.131110694886683	2011.42857142857	0.442477876106195	2006.33333333333	0.100502512562814	2016	0	1993	0.182204676586699	2015	0	1996.5	0.0971250971250971	2005.2	0.380952380952381	2009.66666666667	0.187617260787992	2000	0.779510022271715	2000.28571428571	0	1995	0.0782472613458529	2006	0.275482093663912	2004.5	0.4	2019	0.158227848101266	2016	0.107797340998922	2007.33333333333	0	1992	0	1995	0	1990	2.69993863775823	2004.15909090909	0.467289719626168	2009	0.311526479750779	2014	0.127388535031847	2010.5	0.309597523219814	2016	0	1990	0	1990	0	1990
bolingen islands	0.6811	0.3642	1	6	14	0.0230155482815057	2000.66666666667	0	1991	0.0487388814426709	2002.75	0	1992	0	1992	0	1990.5	0	1993	0	1991	0.0646412411118293	2010	0.135975135975136	1999.85714285714	0.126984126984127	1991	0	1996	0	1991	0	1995	0.0782472613458529	1995	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0818163223563101	2002.75	0	1990	0.311526479750779	1991	0	1990	0	1990	0	1990	0	1990	0	1990
bounty islands	0.1356	0.5147	9	7	23	0.0306873977086743	2006.33333333333	0.00745323097562794	2004	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	1999	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0.158227848101266	2012	0.395256916996047	2007	0	1992	0.0973709834469328	2004	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
bouvet island	0.0315	0.2832	9	25	73	0.132978723404255	2006.40384615385	0.0819855407319073	2005.72727272727	0.0974777628853418	2007.5	0.224761191234314	2005.33333333333	0.0737463126843658	2006	0.402010050251256	2006.75	0.981266726137377	2004	0.0607348921955664	1996.5	0.129282482223659	2016.5	0.0582750582750583	2013.66666666667	0	1991	0.375234521575985	2012.5	0	1991	0.0974658869395711	2001.33333333333	0	1992	0.505050505050505	2010.27272727273	0.4	2004	0.316455696202532	2016.5	0.0718648939992814	2015	0.10593220338983	2018	0	1995	0.386100386100386	2003.4	0.143178564123543	2007.71428571429	0.116822429906542	2008	0	1990	0	1990	0.619195046439629	2005	0.160513643659711	2018	0	1990	0	1990
boyd strait	-0.8621	-0.1323	7	9	11	0.00511456628477905	2005.5	0.00745323097562794	2009	0.0121847203606677	2002	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0.10593220338983	2002	0	1995	0	1990	0.0204540805890775	2002	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
bransfield strait	-0.8315	-0.029	7	52	803	0.920621931260229	2004.88055555556	0.804948945367817	2004.65740740741	0.548312416230048	2007.06666666667	1.12380595617157	2003.26666666667	0.368731563421829	2003.2	0.804020100502513	2012.75	1.24888492417484	2006.71428571429	0.607348921955664	2007.8	0.452488687782806	2009.42857142857	0.116550116550117	2010.16666666667	0.380952380952381	2001.66666666667	0.562851782363978	2009.33333333333	0.22271714922049	2016	0.617283950617284	2013	0.54773082942097	2001.71428571429	5.00459136822773	2004.54128440367	0	1992	0.474683544303798	2010	0.0359324469996407	2003	2.01271186440678	2004.47368421053	1.85004868549172	2004.1052631579	1.27413127413127	2003.60606060606	0.449989772959705	2003.27272727273	2.2196261682243	2013.57894736842	0.155763239875389	2015	0.0636942675159236	2017	0.309597523219814	2012	1.28410914927769	2009.875	0.649350649350649	2001	0.529100529100529	2000
bratina island	0.9366	-0.3061	10	7	19	0.0383592471358429	2005.66666666667	0.0298129239025117	2005.25	0.0121847203606677	2003	0.0561902978085784	1999.66666666667	0.0737463126843658	2008	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2005	0	1991	0	1996	0.111358574610245	2003	0	1995	0	1992	0.0459136822773186	2001	0	1992	0.158227848101266	2005	0.431189363995688	2005.58333333333	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
british antarctic territory	-0.7461	0.1983	4	4	4	0.0102291325695581	2003	0	1991	0.0365541610820032	2000	0.0187300992695261	2012	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2013	0	1992	0	1995	0	1990	0.040908161178155	1993.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
brown peninsula	0.9535	-0.3031	10	6	7	0.00511456628477905	2016	0	1991	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2017	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0718648939992814	2016	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
brunt ice shelf	0.1337	-0.247	2	12	30	0.0792757774140753	2007.64516129032	0.0223596929268838	2005.33333333333	0.304618009016693	2006.68	0.131110694886683	2013.85714285714	0	1992	0.100502512562814	2012	0	1993	0.0303674460977832	2017	0	1996.5	0.0194250194250194	2002	0.0634920634920635	2009	0	1996	0	1991	0	1995	0	1992	0.0918273645546373	2012.5	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.0772200772200772	2011.5	0.449989772959705	2007	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
byers peninsula	-1.0773	0.0031	7	17	161	0.209697217675941	2010.70731707317	0.0447193858537676	2011.66666666667	0.182770805410016	2004.8	0.0561902978085784	2016	0.589970501474926	2011.25	0	1990.5	0	1993	0.0607348921955664	2008.5	0.129282482223659	2015.5	0.0388500388500388	2000	0.0634920634920635	2013	0.187617260787992	2016	0.111358574610245	1991	0.0974658869395711	2015.33333333333	0	1992	2.57116620752984	2013.51785714286	0	1992	0	1995	0.0359324469996407	1993	0.10593220338983	2013	0.0973709834469328	2014	0	1990	0.224994886479853	2000.90909090909	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
byrd glacier	0.6379	-0.3015	5	24	82	0.104848608837971	2008.68292682927	0.260863084146978	2007.45714285714	0.0487388814426709	2014.75	0.0187300992695261	2019	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2004	0	1991	0	1996	0	1991	0.162443144899285	2010.8	0.0782472613458529	2014	0	1994	0	1992	0.158227848101266	2016	0.0718648939992814	2016	0.10593220338983	2017	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2017	0	1990	0	1990
campbell island	0.1029	0.534	9	16	89	0.335004091653028	2007.07633587786	0.17887754341507	2009.20833333333	0.182770805410016	2010.06666666667	0.0561902978085784	2010.33333333333	0.51622418879056	2012.57142857143	0.201005025125628	2014.5	0.178412132024978	2002	0.242939568782265	2002.125	0	1996.5	0.33022533022533	2010.47058823529	0.126984126984127	2002.5	0	1996	0.22271714922049	2003.5	0	1995	0.0782472613458529	2001	0.0459136822773186	2003	0	1992	0.316455696202532	2013.5	3.55731225296443	2006.64646464646	0.211864406779661	2008	0.584225900681597	2009.33333333333	0	1990	0.122724483534465	2005.16666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
canada glacier	0.9114	-0.146	10	10	44	0.0716039279869067	2005.10714285714	0.156517850488187	2007.33333333333	0.0852930425246741	2007.14285714286	0.0187300992695261	2003	0.147492625368732	2008.5	0	1990.5	0	1993	0	1991	0	1996.5	0.0777000777000777	1995.5	0	1991	0.187617260787992	2010	0	1991	0	1995	0	1992	0	1994	0	1992	0.158227848101266	2003	0.215594681997844	1997.66666666667	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.191082802547771	1994.33333333333	0	1990	0	1990	0	1990	0	1990
candlemas island	-0.5893	0.1336	4	6	9	0.0179009819967267	2005.14285714286	0.00745323097562794	2016	0.0852930425246741	2005.14285714286	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0613622417672326	2003.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
casey bay	0.8449	0.2886	1	8	12	0.0127864157119476	2000.8	0.0223596929268838	2003	0.0121847203606677	1997	0	1992	0.0737463126843658	1999	0	1990.5	0	1993	0	1991	0	1996.5	0.0388500388500388	2002.5	0.126984126984127	2000	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
charcot island	-0.5265	-0.2108	3	12	20	0.0230155482815057	2011.66666666667	0.0372661548781397	2015.4	0.0487388814426709	2007	0.0374601985390523	2012.5	0.0737463126843658	2017	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.129954515919428	2014.25	0.0782472613458529	2010	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.0386100386100386	2015	0.0818163223563101	2007	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
coats land	0.275	-0.2726	2	23	88	0.130421440261866	2005.58823529412	0.0745323097562794	2009.7	0.341172170098696	2004.28571428571	0.318411687581944	2008.58823529412	0.0737463126843658	2001	0	1990.5	0.0892060660124889	2013	0.242939568782265	2006.5	0	1996.5	0.194250194250194	2009.7	0.126984126984127	2010.5	0.187617260787992	2011	0.22271714922049	2006.5	0.162443144899285	2002.8	0.0782472613458529	1996	0.0459136822773186	2019	0.4	2001	0.158227848101266	2016	0	1991.5	0	1992	0	1995	0.231660231660232	2006.33333333333	0.429535692370628	2005.19047619048	0	1990	0.155763239875389	2012	0	1990	0	1990	0	1990	0	1990	0	1990
cockburn island	-0.416	0.0648	4	10	25	0.0358019639934534	2003.28571428571	0.00745323097562794	1991	0.10966248324601	2001	0.0187300992695261	2010	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0582750582750583	2009.66666666667	0	1991	0	1996	0	1991	0.0324886289798571	2006	0.0782472613458529	2002	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.143178564123543	2001.28571428571	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
collins bay	-1.3547	0.1029	11	6	12	0.0179009819967267	2005.85714285714	0.00745323097562794	1998	0	1992	0	1992	0.221238938053097	2002.33333333333	0	1990.5	0.0892060660124889	2014	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2015	0.10593220338983	1998	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
collins glacier	-1.0828	0.0855	11	10	30	0.0358019639934534	2015.14285714286	0.00745323097562794	2014	0.0365541610820032	2012	0.0374601985390523	2017.5	0.147492625368732	2018.5	0	1990.5	0	1993	0	1991	0.129282482223659	2016	0	1994	0	1991	0	1996	0	1991	0	1995	0.0782472613458529	2001	0.229568411386593	2016.4	0	1992	0.158227848101266	2018	0	1991.5	0.10593220338983	2019	0	1995	0	1990	0.0204540805890775	2001	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2019	0	1990	0	1990
commonwealth bay	0.5148	0.2863	12	10	31	0.0460310965630115	2010.5	0.0298129239025117	2009	0.0365541610820032	2016.33333333333	0	1992	0	1992	0	1990.5	0	1993	0.182204676586699	2011.83333333333	0.129282482223659	2015	0.233100233100233	2011.66666666667	0.0634920634920635	2011	0	1996	0	1991	0.0324886289798571	2011	0	1992	0	1994	0	1992	0	1995	0.107797340998922	2016.33333333333	0	1992	0	1995	0	1990	0.0204540805890775	2014	0	1990	0	1990	0.127388535031847	2009.5	0	1990	0	1990	0	1990	0.529100529100529	2014
cooperation sea	0.74	0.2724	1	10	29	0.0383592471358429	2009.73333333333	0.0149064619512559	2010.5	0.0243694407213354	2017	0.0374601985390523	2010.5	0.0737463126843658	2007	0.201005025125628	2005.5	0.8028545941124	2012.88888888889	0.0303674460977832	2010	0	1996.5	0.0388500388500388	2010	0.126984126984127	2010	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2019	0	1992	0	1995	0.0386100386100386	2013	0	1990	0.116822429906542	2008	0	1990	0.127388535031847	2010	0	1990	0	1990	1.94805194805195	2014	0	1990
cosmonauts sea	0.7517	0.2786	1	2	2	0.00511456628477905	2015.5	0	1991	0	1992	0	1992	0	1992	0	1990.5	0.0892060660124889	2016	0	1991	0	1996.5	0	1994	0.0634920634920635	2015	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0.155763239875389	2015	0	1990	0	1990	0	1990	0	1990	0	1990
coulman island	0.5218	-0.2171	5	17	34	0.0332446808510638	2006.15384615385	0.0521726168293955	2007.14285714286	0.0243694407213354	2006.5	0.0187300992695261	2007	0	1992	0	1990.5	0	1993	0.0303674460977832	1998	0	1996.5	0	1994	0	1991	0	1996	0.111358574610245	2014	0.162443144899285	2006.6	0	1992	0	1994	0	1992	0	1995	0.143729787998563	2013.5	0	1992	0.194741966893866	2010	0.0386100386100386	2007	0.0204540805890775	2006	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
courbet peninsula	-0.3742	0.4878	8	1	2	0.0179009819967267	2009.14285714286	0	1991	0	1992	0.0187300992695261	2009	0.0737463126843658	2009	0.100502512562814	2008	0	1993	0.151837230488916	2007.2	0	1996.5	0	1994	0	1991	0	1996	0.111358574610245	2019	0	1995	0	1992	0.0459136822773186	2019	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
croker passage	-0.6279	-0.1905	3	10	19	0.0204582651391162	2008.25	0.0223596929268838	2010	0.0243694407213354	2005.5	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2015	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0.389483933787731	2008	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
crozet islands	-0.3987	0.4324	8	16	80	0.350347790507365	2006.43065693431	0.111798464634419	2007.66666666667	0.609236018033386	2008.44	0.168570893425735	2003.11111111111	0.294985250737463	2006.5	0	1990.5	0.535236396074933	2007.83333333333	2.45976313392044	2006.22222222222	0	1996.5	0.252525252525253	2008.38461538462	0.126984126984127	1999	0.187617260787992	2008	0.44543429844098	2002.75	0.0324886289798571	1996	0.234741784037559	2014	0.229568411386593	2009.8	0	1992	0.158227848101266	1998	0.107797340998922	2006	0	1992	0	1995	0.0772200772200772	2011	0.24544896706893	2006.33333333333	0.116822429906542	2016	0.155763239875389	2004	0.254777070063694	2005.25	0	1990	0	1990	0	1990	0	1990
darwin glacier	0.7145	-0.1638	5	15	39	0.0358019639934534	2008.71428571429	0.0298129239025117	2010.75	0.0243694407213354	2011.5	0	1992	0.0737463126843658	1994	0.100502512562814	2017	0	1993	0	1991	0	1996.5	0.0194250194250194	2010	0	1991	0	1996	0	1991	0.0649772579597141	2010	0	1992	0	1994	0	1992	0	1995	0.323392022996766	2010.22222222222	0	1992	0.0973709834469328	2019	0	1990	0.040908161178155	2011.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
david glacier	0.9521	-0.2334	5	9	21	0.0255728314238953	2004.2	0.0298129239025117	2001.25	0	1992	0.0374601985390523	1995.5	0	1992	0	1990.5	0	1993	0.0303674460977832	2016	0	1996.5	0	1994	0.0634920634920635	1992	0	1996	0	1991	0.194931773879142	2006.16666666667	0.0782472613458529	1999	0	1994	0	1992	0	1995	0.0359324469996407	2007	0	1992	0	1995	0	1990	0	1990	0	1990	0.155763239875389	1992	0	1990	0	1990	0	1990	0	1990	0	1990
davis sea	0.6718	0.2134	1	18	37	0.0383592471358429	2007.26666666667	0.0149064619512559	2015	0.0243694407213354	2012.5	0.0187300992695261	2009	0	1992	0.100502512562814	2007	0.624442462087422	2007.14285714286	0.0303674460977832	2013	0	1996.5	0.0777000777000777	2004.5	0.0634920634920635	2007	0	1996	0	1991	0	1995	0.0782472613458529	1996	0	1994	0	1992	0	1995	0	1991.5	0	1992	0.0973709834469328	1999	0	1990	0.0204540805890775	2010	0.116822429906542	2013	0	1990	0.127388535031847	2007.5	0	1990	0	1990	0	1990	0	1990
deception island	-1.0519	0.0394	7	41	342	0.634206219312602	2009.33467741935	0.298129239025117	2008	0.499573534787377	2009.17073170732	0.24349129050384	2010.92307692308	0.221238938053097	2017.66666666667	0.402010050251256	2007	0.446030330062444	2011.6	0.334041907075615	2006.09090909091	0.129282482223659	1996.5	0.0971250971250971	2017	0.253968253968254	2013	0	1996	0	1991	0.55230669265757	2007	0.156494522691706	2002.5	6.29017447199265	2009.95620437956	0.4	2000	0.158227848101266	2014	0.0359324469996407	2018	0.741525423728814	2010.85714285714	0.876338851022396	2007.44444444444	0.0386100386100386	2011	0.429535692370628	2003.90476190476	0.116822429906542	2003	0.311526479750779	2014	0.127388535031847	2017.5	0	1990	0.802568218298555	2011.4	1.2987012987013	2010	0	1990
devicq glacier	0.0981	-0.4488	6	8	15	0.0102291325695581	2007.25	0.0223596929268838	2003.33333333333	0.0121847203606677	1998	0.0187300992695261	2019	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
dewart island	0.6316	0.2884	9	4	4	0.0102291325695581	2006.5	0	1991	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
diego ramirez islands	-0.4616	0.4517	8	5	7	0.0281301145662848	2011.09090909091	0.00745323097562794	2018	0.0243694407213354	2003.5	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0388500388500388	2005	0	1991	0	1996	0	1991	0	1995	0	1992	0.0459136822773186	2018	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.040908161178155	2003.5	0	1990	0	1990	0.127388535031847	2005	0	1990	0	1990	0	1990	0	1990
disappointment island	0.1012	0.5881	9	1	1	0.00255728314238953	2017	0	1991	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2017	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
discovery bay	0.0421	-0.389	2	4	8	0.0102291325695581	2018.25	0.00745323097562794	2019	0	1992	0.0374601985390523	2018.5	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2017	0	1992	0.0459136822773186	2019	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.0386100386100386	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
dolleman island	0.299	-0.3596	2	4	14	0.0179009819967267	1999.14285714286	0	1991	0.0852930425246741	1999.14285714286	0.0187300992695261	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.0386100386100386	1992	0.143178564123543	1999.14285714286	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
dotson ice shelf	0.115	-0.4648	6	9	22	0.0332446808510638	2014.15384615385	0.0521726168293955	2014	0.0609236018033386	2014.6	0	1992	0	1992	0.100502512562814	2017	0	1993	0.0607348921955664	2014.5	0	1996.5	0.0388500388500388	2014	0.0634920634920635	2017	0	1996	0.111358574610245	2016	0	1995	0.0782472613458529	2017	0	1994	0.4	2012	0	1995	0	1991.5	0.741525423728814	2016.42857142857	0	1995	0	1990	0.0613622417672326	2016.66666666667	0	1990	0	1990	0	1990	0	1990	0.963081861958266	2017.16666666667	0	1990	0	1990
doumer island	-0.776	0.1468	8	6	10	0.0102291325695581	2017.75	0.00745323097562794	2019	0	1992	0.0187300992695261	2019	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0.0634920634920635	2019	0.187617260787992	2019	0	1991	0	1995	0	1992	0	1994	0.4	2019	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
drake passage	-0.5856	0.1455	7	55	927	2.05349836333879	2007.86425902864	2.42975329805471	2007.55521472393	2.46131351285488	2008.4603960396	2.64094399700318	2007.96453900709	1.76991150442478	2009.125	2.01005025125628	2011.95	4.54950936663693	2010.39215686275	2.18645611904039	2009.80555555556	1.35746606334842	2012.14285714286	1.24320124320124	2008.3125	0.825396825396826	2009.23076923077	0.75046904315197	2007	1.0022271714922	2012.77777777778	0.812215724496426	2009.76	2.34741784037559	2008.5	2.29568411386593	2008.12	0	1992	1.89873417721519	2014	0.395256916996047	2007.27272727273	2.11864406779661	2010.45	0.876338851022396	2008.77777777778	2.50965250965251	2008.72307692308	1.06361219063203	2009.28846153846	4.55607476635514	2009	0.311526479750779	2011	0.191082802547771	2008	0.309597523219814	2004	1.92616372391653	2012.66666666667	0.649350649350649	1994	0	1990
drygalski glacier	-0.0794	-0.1425	4	10	22	0.0230155482815057	2010.11111111111	0.0223596929268838	2012	0.0121847203606677	2016	0.0374601985390523	2016	0	1992	0	1990.5	0	1993	0.0303674460977832	2011	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0974658869395711	2010.66666666667	0.156494522691706	2016	0	1994	0	1992	0	1995	0.0359324469996407	2012	0	1992	0	1995	0	1990	0.0204540805890775	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
east antarctic ice sheet	0.6916	-0.0816	5	73	801	1.2198240589198	2009.0251572327	2.0272788253708	2008.42647058824	1.68149140977215	2009.79710144928	1.08634575763252	2010.48275862069	1.54867256637168	2008.61904761905	2.21105527638191	2011.54545454545	1.15967885816236	2010.07692307692	1.15396295171576	2011.78947368421	2.71493212669683	2011.92857142857	1.51515151515152	2009.39743589744	1.77777777777778	2012.21428571429	1.87617260787993	2012.3	1.67037861915368	2008.66666666667	1.85185185185185	2010.43859649123	2.58215962441315	2010.18181818182	0.826446280991736	2012.44444444444	1.2	2003.33333333333	3.16455696202532	2008.95	2.19187926697808	2010.01639344262	0.741525423728814	2013.85714285714	0.0973709834469328	2018	1.003861003861	2011.30769230769	0.940887707097566	2010.82608695652	0	1990	1.55763239875389	2013.9	1.01910828025478	2009.5	3.40557275541796	2012.72727272727	0.321027287319422	2017	3.24675324675325	2006	4.23280423280423	2010.875
east antarctica	0.8301	0.2164	1	133	3029	7.42890752864157	2008.36901893287	5.47812476708653	2008.61768707483	5.48312416230048	2009.09111111111	6.74283573702941	2009.17222222222	5.45722713864307	2008.89189189189	9.44723618090452	2011.24468085106	14.3621766280107	2009.16770186335	10.4767689037352	2009.8231884058	19.327731092437	2012.45150501672	17.9098679098679	2007.29718004338	23.4920634920635	2009.87567567568	11.2570356472796	2010.58333333333	8.12917594654788	2007.98630136986	6.82261208576998	2008.40476190476	9.38967136150235	2009.65	2.02020202020202	2015.06818181818	9.2	2012.95652173913	11.5506329113924	2011.15068493151	2.94646065397054	2009.32926829268	3.70762711864407	2011.51428571429	1.26582278481013	2013.84615384615	5.13513513513514	2011.06766917293	3.55901002249949	2009.37931034483	2.10280373831776	2007.27777777778	32.398753894081	2009.69711538462	23.375796178344	2008.28065395095	16.4086687306502	2011.58490566038	3.21027287319422	2012.85	29.2207792207792	2007.08888888889	30.1587301587302	2014.31578947368
east ongul island	1.157	0.1948	19	3	6	0.0179009819967267	2011.85714285714	0.00745323097562794	2003	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0.444444444444444	2011.85714285714	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0.934579439252336	2013	0	1990	0	1990	0	1990	0	1990	0	1990
ekstrom ice shelf	0.5725	-0.251	2	8	13	0.0332446808510638	2009.92307692308	0	1991	0.0243694407213354	2006.5	0.187300992695261	2010.2	0.0737463126843658	2010	0.100502512562814	2014	0	1993	0.0303674460977832	2019	0	1996.5	0.0194250194250194	2015	0	1991	0	1996	0	1991	0	1995	0.156494522691706	2014	0	1994	0	1992	0.316455696202532	2012.5	0.0359324469996407	2012	0	1992	0	1995	0.347490347490347	2011.33333333333	0.0204540805890775	1995	0	1990	0	1990	0.0636942675159236	2015	0.309597523219814	2014	0	1990	0	1990	0	1990
